#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
String_FR_Culture_coptic_PlFem;_;coptes;;;;;;;;;;;;x
String_FR_Culture_coptic_PlMasc;_;coptes;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_Fem;_;gothe;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_Masc;_;goth;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_PlFem;_;gothes;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_PlMasc;_;goths;;;;;;;;;;;;x
String_FR_Culture_croatian_Fem;_;croate;;;;;;;;;;;;x
String_FR_Culture_croatian_Masc;_;croate;;;;;;;;;;;;x
String_FR_Culture_croatian_PlFem;_;croates;;;;;;;;;;;;x
String_FR_Culture_croatian_PlMasc;_;croates;;;;;;;;;;;;x
String_FR_Culture_cuman_Fem;_;coumane;;;;;;;;;;;;x
String_FR_Culture_cuman_Masc;_;couman;;;;;;;;;;;;x
String_FR_Culture_cuman_PlFem;_;coumanes;;;;;;;;;;;;x
String_FR_Culture_cuman_PlMasc;_;coumans;;;;;;;;;;;;x
String_FR_Culture_daju_Fem;_;daju;;;;;;;;;;;;x
String_FR_Culture_daju_Masc;_;daju;;;;;;;;;;;;x
String_FR_Culture_daju_PlFem;_;daju;;;;;;;;;;;;x
String_FR_Culture_daju_PlMasc;_;daju;;;;;;;;;;;;x
String_FR_Culture_dalmatian_Fem;_;dalmate;;;;;;;;;;;;x
String_FR_Culture_dalmatian_Masc;_;dalmate;;;;;;;;;;;;x
String_FR_Culture_dalmatian_PlFem;_;dalmates;;;;;;;;;;;;x
String_FR_Culture_dalmatian_PlMasc;_;dalmates;;;;;;;;;;;;x
String_FR_Culture_danish_Fem;_;danoise;;;;;;;;;;;;x
String_FR_Culture_danish_Masc;_;danois;;;;;;;;;;;;x
String_FR_Culture_danish_PlFem;_;danoises;;;;;;;;;;;;x
String_FR_Culture_danish_PlMasc;_;danois;;;;;;;;;;;;x
String_FR_Culture_dog_culture_Fem;_;canine;;;;;;;;;;;;x
String_FR_Culture_dog_culture_Masc;_;canin;;;;;;;;;;;;x
String_FR_Culture_dog_culture_PlFem;_;canines;;;;;;;;;;;;x
String_FR_Culture_dog_culture_PlMasc;_;canins;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_Fem;_;draconique;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_Masc;_;draconique;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_PlFem;_;draconiques;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_PlMasc;_;draconiques;;;;;;;;;;;;x
String_FR_Culture_duck_culture_Fem;_;canarde;;;;;;;;;;;;x
String_FR_Culture_duck_culture_Masc;_;canard;;;;;;;;;;;;x
String_FR_Culture_duck_culture_PlFem;_;canardes;;;;;;;;;;;;x
String_FR_Culture_duck_culture_PlMasc;_;canards;;;;;;;;;;;;x
String_FR_Culture_dutch_Fem;_;hollandaise;;;;;;;;;;;;x
String_FR_Culture_dutch_Masc;_;hollandais;;;;;;;;;;;;x
String_FR_Culture_dutch_PlFem;_;hollandaises;;;;;;;;;;;;x
String_FR_Culture_dutch_PlMasc;_;hollandais;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_Fem;_;�gyptienne;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_Masc;_;�gyptien;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_PlFem;_;�gyptiennes;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_PlMasc;_;�gyptiens;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_Fem;_;�l�phantine;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_Masc;_;�l�phantin;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_PlFem;_;�l�phantines;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_PlMasc;_;�l�phantins;;;;;;;;;;;;x
String_FR_Culture_english_Fem;_;anglaise;;;;;;;;;;;;x
String_FR_Culture_english_Masc;_;anglais;;;;;;;;;;;;x
String_FR_Culture_english_PlFem;_;anglaises;;;;;;;;;;;;x
String_FR_Culture_english_PlMasc;_;anglais;;;;;;;;;;;;x
String_FR_Culture_ethiopian_Fem;_;�thiopienne;;;;;;;;;;;;x
String_FR_Culture_ethiopian_Masc;_;�thiopien;;;;;;;;;;;;x
String_FR_Culture_ethiopian_PlFem;_;�thiopiennes;;;;;;;;;;;;x
String_FR_Culture_ethiopian_PlMasc;_;�thiopiens;;;;;;;;;;;;x
String_FR_Culture_finnish_Fem;_;finnoise;;;;;;;;;;;;x
String_FR_Culture_finnish_Masc;_;finnois;;;;;;;;;;;;x
String_FR_Culture_finnish_PlFem;_;finnoises;;;;;;;;;;;;x
String_FR_Culture_finnish_PlMasc;_;finnois;;;;;;;;;;;;x
String_FR_Culture_frankish_Fem;_;fran�aise;;;;;;;;;;;;x
String_FR_Culture_frankish_Masc;_;fran�ais;;;;;;;;;;;;x
String_FR_Culture_frankish_PlFem;_;fran�aises;;;;;;;;;;;;x
String_FR_Culture_frankish_PlMasc;_;fran�ais;;;;;;;;;;;;x
String_FR_Culture_frisian_Fem;_;frisonne;;;;;;;;;;;;x
String_FR_Culture_frisian_Masc;_;frison;;;;;;;;;;;;x
String_FR_Culture_frisian_PlFem;_;frisonnes;;;;;;;;;;;;x
String_FR_Culture_frisian_PlMasc;_;frisons;;;;;;;;;;;;x
String_FR_Culture_georgian_Fem;_;g�orgienne;;;;;;;;;;;;x
String_FR_Culture_georgian_Masc;_;g�orgien;;;;;;;;;;;;x
String_FR_Culture_georgian_PlFem;_;g�orgiennes;;;;;;;;;;;;x
String_FR_Culture_georgian_PlMasc;_;g�orgiens;;;;;;;;;;;;x
String_FR_Culture_german_Fem;_;allemande;;;;;;;;;;;;x
String_FR_Culture_german_Masc;_;allemand;;;;;;;;;;;;x
String_FR_Culture_german_PlFem;_;allemandes;;;;;;;;;;;;x
String_FR_Culture_german_PlMasc;_;allemands;;;;;;;;;;;;x
String_FR_Culture_greek_Fem;_;grecque;;;;;;;;;;;;x
String_FR_Culture_greek_Masc;_;grec;;;;;;;;;;;;x
String_FR_Culture_greek_PlFem;_;grecques;;;;;;;;;;;;x
String_FR_Culture_greek_PlMasc;_;grecs;;;;;;;;;;;;x
String_FR_Culture_gujurati_Fem;_;gujarati;;;;;;;;;;;;x
String_FR_Culture_gujurati_Masc;_;gujarati;;;;;;;;;;;;x
String_FR_Culture_gujurati_PlFem;_;gujaratis;;;;;;;;;;;;x
String_FR_Culture_gujurati_PlMasc;_;gujaratis;;;;;;;;;;;;x
String_FR_Culture_han_Fem;_;han;;;;;;;;;;;;x
String_FR_Culture_han_Masc;_;han;;;;;;;;;;;;x
String_FR_Culture_han_PlFem;_;hans;;;;;;;;;;;;x
String_FR_Culture_han_PlMasc;_;hans;;;;;;;;;;;;x
String_FR_Culture_hausa_Fem;_;haoussa;;;;;;;;;;;;x
String_FR_Culture_hausa_Masc;_;haoussa;;;;;;;;;;;;x
String_FR_Culture_hausa_PlFem;_;haoussa;;;;;;;;;;;;x
String_FR_Culture_hausa_PlMasc;_;haoussa;;;;;;;;;;;;x
String_FR_Culture_hedgehog_culture_Fem;_;h�rissonne;;;;;;;;;;;;x
String_FR_Culture_hedgehog_culture_Masc;_;h�risson;;;;;;;;;;;;x
String_FR_Culture_hedgehog_culture_PlFem;_;h�rissonnes;;;;;;;;;;;;x
String_FR_Culture_hedgehog_culture_PlMasc;_;h�rissons;;;;;;;;;;;;x
String_FR_Culture_hindustani_Fem;_;hindoustanaise;;;;;;;;;;;;x
String_FR_Culture_hindustani_Masc;_;hindoustanais;;;;;;;;;;;;x
String_FR_Culture_hindustani_PlFem;_;hindoustanaises;;;;;;;;;;;;x
String_FR_Culture_hindustani_PlMasc;_;hindoustanais;;;;;;;;;;;;x
String_FR_Culture_horse_Fem;_;chevaline;;;;;;;;;;;;x
String_FR_Culture_horse_Masc;_;chevalin;;;;;;;;;;;;x
String_FR_Culture_horse_PlFem;_;chevalines;;;;;;;;;;;;x
String_FR_Culture_horse_PlMasc;_;chevalins;;;;;;;;;;;;x
String_FR_Culture_hungarian_Fem;_;hongroise;;;;;;;;;;;;x
String_FR_Culture_hungarian_Masc;_;hongrois;;;;;;;;;;;;x
String_FR_Culture_hungarian_PlFem;_;hongroises;;;;;;;;;;;;x
String_FR_Culture_hungarian_PlMasc;_;hongrois;;;;;;;;;;;;x
String_FR_Culture_ilmenian_Fem;_;ilmenienne;;;;;;;;;;;;x
String_FR_Culture_ilmenian_Masc;_;ilmenien;;;;;;;;;;;;x
String_FR_Culture_ilmenian_PlFem;_;ilmeniennes;;;;;;;;;;;;x
String_FR_Culture_ilmenian_PlMasc;_;ilmeniens;;;;;;;;;;;;x
String_FR_Culture_irish_Fem;_;irlandaise;;;;;;;;;;;;x
String_FR_Culture_irish_Masc;_;irlandais;;;;;;;;;;;;x
String_FR_Culture_irish_PlFem;_;irlandaises;;;;;;;;;;;;x
String_FR_Culture_irish_PlMasc;_;irlandais;;;;;;;;;;;;x
String_FR_Culture_italian_Fem;_;italienne;;;;;;;;;;;;x
String_FR_Culture_italian_Masc;_;italien;;;;;;;;;;;;x
String_FR_Culture_italian_PlFem;_;italiennes;;;;;;;;;;;;x
String_FR_Culture_italian_PlMasc;_;italiens;;;;;;;;;;;;x
String_FR_Culture_jurchen_Fem;_;j�rchen;;;;;;;;;;;;x
String_FR_Culture_jurchen_Masc;_;j�rchen;;;;;;;;;;;;x
String_FR_Culture_jurchen_PlFem;_;j�rchens;;;;;;;;;;;;x
String_FR_Culture_jurchen_PlMasc;_;j�rchens;;;;;;;;;;;;x
String_FR_Culture_kannada_Fem;_;kannada;;;;;;;;;;;;x
String_FR_Culture_kannada_Masc;_;kannada;;;;;;;;;;;;x
String_FR_Culture_kannada_PlFem;_;kannadas;;;;;;;;;;;;x
String_FR_Culture_kannada_PlMasc;_;kannadas;;;;;;;;;;;;x
String_FR_Culture_kanuri_Fem;_;kanouri;;;;;;;;;;;;x
String_FR_Culture_kanuri_Masc;_;kanouri;;;;;;;;;;;;x
String_FR_Culture_kanuri_PlFem;_;kanouri;;;;;;;;;;;;x
String_FR_Culture_kanuri_PlMasc;_;kanouri;;;;;;;;;;;;x
String_FR_Culture_karluk_Fem;_;karlouke;;;;;;;;;;;;x
String_FR_Culture_karluk_Masc;_;karlouk;;;;;;;;;;;;x
String_FR_Culture_karluk_PlFem;_;karloukes;;;;;;;;;;;;x
String_FR_Culture_karluk_PlMasc;_;karlouks;;;;;;;;;;;;x
String_FR_Culture_khanty_Fem;_;khante;;;;;;;;;;;;x
String_FR_Culture_khanty_Masc;_;khante;;;;;;;;;;;;x
String_FR_Culture_khanty_PlFem;_;khantes;;;;;;;;;;;;x
String_FR_Culture_khanty_PlMasc;_;khantes;;;;;;;;;;;;x
String_FR_Culture_khazar_Fem;_;khazare;;;;;;;;;;;;x
String_FR_Culture_khazar_Masc;_;khazar;;;;;;;;;;;;x
String_FR_Culture_khazar_PlFem;_;khazares;;;;;;;;;;;;x
String_FR_Culture_khazar_PlMasc;_;khazars;;;;;;;;;;;;x
String_FR_Culture_khitan_Fem;_;khitane;;;;;;;;;;;;x
String_FR_Culture_khitan_Masc;_;khitan;;;;;;;;;;;;x
String_FR_Culture_khitan_PlFem;_;khitanes;;;;;;;;;;;;x
String_FR_Culture_khitan_PlMasc;_;khitans;;;;;;;;;;;;x
String_FR_Culture_kirghiz_Fem;_;kirghize;;;;;;;;;;;;x
String_FR_Culture_kirghiz_Masc;_;kirghize;;;;;;;;;;;;x
String_FR_Culture_kirghiz_PlFem;_;kirghizes;;;;;;;;;;;;x
String_FR_Culture_kirghiz_PlMasc;_;kirghizes;;;;;;;;;;;;x
String_FR_Culture_komi_Fem;_;komie;;;;;;;;;;;;x
String_FR_Culture_komi_Masc;_;komi;;;;;;;;;;;;x
String_FR_Culture_komi_PlFem;_;komies;;;;;;;;;;;;x
String_FR_Culture_komi_PlMasc;_;komis;;;;;;;;;;;;x
String_FR_Culture_kurdish_Fem;_;kurde;;;;;;;;;;;;x
String_FR_Culture_kurdish_Masc;_;kurde;;;;;;;;;;;;x
String_FR_Culture_kurdish_PlFem;_;kurdes;;;;;;;;;;;;x
String_FR_Culture_kurdish_PlMasc;_;kurdes;;;;;;;;;;;;x
String_FR_Culture_lappish_Fem;_;same;;;;;;;;;;;;x
String_FR_Culture_lappish_Masc;_;same;;;;;;;;;;;;x
String_FR_Culture_lappish_PlFem;_;sames;;;;;;;;;;;;x
String_FR_Culture_lappish_PlMasc;_;sames;;;;;;;;;;;;x
String_FR_Culture_lettigallish_Fem;_;latgaline;;;;;;;;;;;;x
String_FR_Culture_lettigallish_Masc;_;latgalin;;;;;;;;;;;;x
String_FR_Culture_lettigallish_PlFem;_;latgalines;;;;;;;;;;;;x
String_FR_Culture_lettigallish_PlMasc;_;latgalins;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_Fem;_;levantine;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_Masc;_;levantin;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_PlFem;_;levantines;;;;;;;;;;;;x
String_FR_Culture_levantine_arabic_PlMasc;_;levantins;;;;;;;;;;;;x
String_FR_Culture_lithuanian_Fem;_;lituanienne;;;;;;;;;;;;x
String_FR_Culture_lithuanian_Masc;_;lituanien;;;;;;;;;;;;x
String_FR_Culture_lithuanian_PlFem;_;lituaniennes;;;;;;;;;;;;x
String_FR_Culture_lithuanian_PlMasc;_;lituaniens;;;;;;;;;;;;x
String_FR_Culture_lombard_Fem;_;lombarde;;;;;;;;;;;;x
String_FR_Culture_lombard_Masc;_;lombard;;;;;;;;;;;;x
String_FR_Culture_lombard_PlFem;_;lombardes;;;;;;;;;;;;x
String_FR_Culture_lombard_PlMasc;_;lombards;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_Fem;_;berb�re;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_Masc;_;berb�re;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_PlFem;_;berb�res;;;;;;;;;;;;x
String_FR_Culture_maghreb_arabic_PlMasc;_;berb�res;;;;;;;;;;;;x
String_FR_Culture_manden_Fem;_;mand�e;;;;;;;;;;;;x
String_FR_Culture_manden_Masc;_;mand�;;;;;;;;;;;;x
String_FR_Culture_manden_PlFem;_;mand�es;;;;;;;;;;;;x
String_FR_Culture_manden_PlMasc;_;mand�s;;;;;;;;;;;;x
String_FR_Culture_marathi_Fem;_;marathi;;;;;;;;;;;;x
String_FR_Culture_marathi_Masc;_;marathi;;;;;;;;;;;;x
String_FR_Culture_marathi_PlFem;_;marathis;;;;;;;;;;;;x
String_FR_Culture_marathi_PlMasc;_;marathis;;;;;;;;;;;;x
String_FR_Culture_meshchera_Fem;_;mechtch�rienne;;;;;;;;;;;;x
String_FR_Culture_meshchera_Masc;_;mechtch�rien;;;;;;;;;;;;x
String_FR_Culture_meshchera_PlFem;_;mechtch�riennes;;;;;;;;;;;;x
String_FR_Culture_meshchera_PlMasc;_;mechtch�riens;;;;;;;;;;;;x
String_FR_Culture_mongol_Fem;_;mongole;;;;;;;;;;;;x
String_FR_Culture_mongol_Masc;_;mongol;;;;;;;;;;;;x
String_FR_Culture_mongol_PlFem;_;mongoles;;;;;;;;;;;;x
String_FR_Culture_mongol_PlMasc;_;mongols;;;;;;;;;;;;x
String_FR_Culture_mordvin_Fem;_;mordvine;;;;;;;;;;;;x
String_FR_Culture_mordvin_Masc;_;mordvin;;;;;;;;;;;;x
String_FR_Culture_mordvin_PlFem;_;mordvines;;;;;;;;;;;;x
String_FR_Culture_mordvin_PlMasc;_;mordvins;;;;;;;;;;;;x
String_FR_Culture_nahuatl_Fem;_;nahua;;;;;;;;;;;;x
String_FR_Culture_nahuatl_Masc;_;nahua;;;;;;;;;;;;x
String_FR_Culture_nahuatl_PlFem;_;nahuas;;;;;;;;;;;;x
String_FR_Culture_nahuatl_PlMasc;_;nahuas;;;;;;;;;;;;x
String_FR_Culture_nepali_Fem;_;n�palaise;;;;;;;;;;;;x
String_FR_Culture_nepali_Masc;_;n�palais;;;;;;;;;;;;x
String_FR_Culture_nepali_PlFem;_;n�palaises;;;;;;;;;;;;x
String_FR_Culture_nepali_PlMasc;_;n�palais;;;;;;;;;;;;x
String_FR_Culture_norman_Fem;_;normande;;;;;;;;;;;;x
String_FR_Culture_norman_Masc;_;normand;;;;;;;;;;;;x
String_FR_Culture_norman_PlFem;_;normandes;;;;;;;;;;;;x
String_FR_Culture_norman_PlMasc;_;normands;;;;;;;;;;;;x
String_FR_Culture_norse_Fem;_;nordique;;;;;;;;;;;;x
String_FR_Culture_norse_Masc;_;nordique;;;;;;;;;;;;x
String_FR_Culture_norse_PlFem;_;nordiques;;;;;;;;;;;;x
String_FR_Culture_norse_PlMasc;_;nordiques;;;;;;;;;;;;x
String_FR_Culture_norwegian_Fem;_;norv�gienne;;;;;;;;;;;;x
String_FR_Culture_norwegian_Masc;_;norv�gien;;;;;;;;;;;;x
String_FR_Culture_norwegian_PlFem;_;norv�giennes;;;;;;;;;;;;x
String_FR_Culture_norwegian_PlMasc;_;norv�giens;;;;;;;;;;;;x
String_FR_Culture_nubian_Fem;_;nubienne;;;;;;;;;;;;x
String_FR_Culture_nubian_Masc;_;nubien;;;;;;;;;;;;x
String_FR_Culture_nubian_PlFem;_;nubiennes;;;;;;;;;;;;x
String_FR_Culture_nubian_PlMasc;_;nubiens;;;;;;;;;;;;x
String_FR_Culture_occitan_Fem;_;occitane;;;;;;;;;;;;x
String_FR_Culture_occitan_Masc;_;occitan;;;;;;;;;;;;x
String_FR_Culture_occitan_PlFem;_;occitanes;;;;;;;;;;;;x
String_FR_Culture_occitan_PlMasc;_;occitans;;;;;;;;;;;;x
String_FR_Culture_old_frankish_Fem;_;franque;;;;;;;;;;;;x
String_FR_Culture_old_frankish_Masc;_;franc;;;;;;;;;;;;x
String_FR_Culture_old_frankish_PlFem;_;franques;;;;;;;;;;;;x
String_FR_Culture_old_frankish_PlMasc;_;francs;;;;;;;;;;;;x
String_FR_Culture_old_saxon_Fem;_;saxonne;;;;;;;;;;;;x
String_FR_Culture_old_saxon_Masc;_;saxon;;;;;;;;;;;;x
String_FR_Culture_old_saxon_PlFem;_;saxonnes;;;;;;;;;;;;x
String_FR_Culture_old_saxon_PlMasc;_;saxons;;;;;;;;;;;;x
String_FR_Culture_oriya_Fem;_;oriya;;;;;;;;;;;;x
String_FR_Culture_oriya_Masc;_;oriya;;;;;;;;;;;;x
String_FR_Culture_oriya_PlFem;_;oriyas;;;;;;;;;;;;x
String_FR_Culture_oriya_PlMasc;_;oriyas;;;;;;;;;;;;x
String_FR_Culture_outremer_Fem;_;outremer;;;;;;;;;;;;x
String_FR_Culture_outremer_Masc;_;outremer;;;;;;;;;;;;x
String_FR_Culture_outremer_PlFem;_;outremers;;;;;;;;;;;;x
String_FR_Culture_outremer_PlMasc;_;outremers;;;;;;;;;;;;x
String_FR_Culture_panjabi_Fem;_;pendjabi;;;;;;;;;;;;x
String_FR_Culture_panjabi_Masc;_;pendjabi;;;;;;;;;;;;x
String_FR_Culture_panjabi_PlFem;_;pendjabis;;;;;;;;;;;;x
String_FR_Culture_panjabi_PlMasc;_;pendjabis;;;;;;;;;;;;x
String_FR_Culture_pecheneg_Fem;_;petch�n�gue;;;;;;;;;;;;x
String_FR_Culture_pecheneg_Masc;_;petch�n�gue;;;;;;;;;;;;x
String_FR_Culture_pecheneg_PlFem;_;petch�n�gues;;;;;;;;;;;;x
String_FR_Culture_pecheneg_PlMasc;_;petch�n�gues;;;;;;;;;;;;x
String_FR_Culture_persian_Fem;_;perse;;;;;;;;;;;;x
String_FR_Culture_persian_Masc;_;perse;;;;;;;;;;;;x
String_FR_Culture_persian_PlFem;_;perses;;;;;;;;;;;;x
String_FR_Culture_persian_PlMasc;_;perses;;;;;;;;;;;;x
String_FR_Culture_pictish_Fem;_;picte;;;;;;;;;;;;x
String_FR_Culture_pictish_Masc;_;picte;;;;;;;;;;;;x
String_FR_Culture_pictish_PlFem;_;pictes;;;;;;;;;;;;x
String_FR_Culture_pictish_PlMasc;_;pictes;;;;;;;;;;;;x
String_FR_Culture_polish_Fem;_;polonaise;;;;;;;;;;;;x
String_FR_Culture_polish_Masc;_;polonais;;;;;;;;;;;;x
String_FR_Culture_polish_PlFem;_;polonaises;;;;;;;;;;;;x
String_FR_Culture_polish_PlMasc;_;polonais;;;;;;;;;;;;x
String_FR_Culture_pommeranian_Fem;_;pom�ranienne;;;;;;;;;;;;x
String_FR_Culture_pommeranian_Masc;_;pom�ranien;;;;;;;;;;;;x
String_FR_Culture_pommeranian_PlFem;_;pom�raniennes;;;;;;;;;;;;x
String_FR_Culture_pommeranian_PlMasc;_;pom�raniens;;;;;;;;;;;;x
String_FR_Culture_portuguese_Fem;_;portugaise;;;;;;;;;;;;x
String_FR_Culture_portuguese_Masc;_;portugais;;;;;;;;;;;;x
String_FR_Culture_portuguese_PlFem;_;portugaises;;;;;;;;;;;;x
String_FR_Culture_portuguese_PlMasc;_;portugais;;;;;;;;;;;;x
String_FR_Culture_prussian_Fem;_;prussienne;;;;;;;;;;;;x
String_FR_Culture_prussian_Masc;_;prussien;;;;;;;;;;;;x
String_FR_Culture_prussian_PlFem;_;prussiennes;;;;;;;;;;;;x
String_FR_Culture_prussian_PlMasc;_;prussiens;;;;;;;;;;;;x
String_FR_Culture_rajput_Fem;_;rajput;;;;;;;;;;;;x
String_FR_Culture_rajput_Masc;_;rajput;;;;;;;;;;;;x
String_FR_Culture_rajput_PlFem;_;rajputs;;;;;;;;;;;;x
String_FR_Culture_rajput_PlMasc;_;rajputs;;;;;;;;;;;;x
String_FR_Culture_red_panda_Fem;_;panda�enne;;;;;;;;;;;;x
String_FR_Culture_red_panda_Masc;_;panda�en;;;;;;;;;;;;x
String_FR_Culture_red_panda_PlFem;_;panda�ennes;;;;;;;;;;;;x
String_FR_Culture_red_panda_PlMasc;_;panda�ens;;;;;;;;;;;;x
String_FR_Culture_roman_Fem;_;romaine;;;;;;;;;;;;x
String_FR_Culture_roman_Masc;_;romain;;;;;;;;;;;;x
String_FR_Culture_roman_PlFem;_;romaines;;;;;;;;;;;;x
String_FR_Culture_roman_PlMasc;_;romains;;;;;;;;;;;;x
String_FR_Culture_romanian_Fem;_;valaque;;;;;;;;;;;;x
String_FR_Culture_romanian_Masc;_;valaque;;;;;;;;;;;;x
String_FR_Culture_romanian_PlFem;_;valaques;;;;;;;;;;;;x
String_FR_Culture_romanian_PlMasc;_;valaques;;;;;;;;;;;;x
String_FR_Culture_russian_Fem;_;russe;;;;;;;;;;;;x
String_FR_Culture_russian_Masc;_;russe;;;;;;;;;;;;x
String_FR_Culture_russian_PlFem;_;russes;;;;;;;;;;;;x
String_FR_Culture_russian_PlMasc;_;russes;;;;;;;;;;;;x
String_FR_Culture_saka_Fem;_;saka;;;;;;;;;;;;x
String_FR_Culture_saka_Masc;_;saka;;;;;;;;;;;;x
String_FR_Culture_saka_PlFem;_;sakas;;;;;;;;;;;;x
String_FR_Culture_saka_PlMasc;_;sakas;;;;;;;;;;;;x
String_FR_Culture_samoyed_Fem;_;n�n�tse;;;;;;;;;;;;x
String_FR_Culture_samoyed_Masc;_;n�n�tse;;;;;;;;;;;;x
String_FR_Culture_samoyed_PlFem;_;n�n�tses;;;;;;;;;;;;x
String_FR_Culture_samoyed_PlMasc;_;n�n�tses;;;;;;;;;;;;x
String_FR_Culture_sardinian_Fem;_;sarde;;;;;;;;;;;;x
String_FR_Culture_sardinian_Masc;_;sarde;;;;;;;;;;;;x
String_FR_Culture_sardinian_PlFem;_;sardes;;;;;;;;;;;;x
String_FR_Culture_sardinian_PlMasc;_;sardes;;;;;;;;;;;;x
String_FR_Culture_saxon_Fem;_;anglo-saxonne;;;;;;;;;;;;x
String_FR_Culture_saxon_Masc;_;anglo-saxon;;;;;;;;;;;;x
String_FR_Culture_saxon_PlFem;_;anglo-saxonnes;;;;;;;;;;;;x
String_FR_Culture_saxon_PlMasc;_;anglo-saxons;;;;;;;;;;;;x
String_FR_Culture_scottish_Fem;_;�cossaise;;;;;;;;;;;;x
String_FR_Culture_scottish_Masc;_;�cossais;;;;;;;;;;;;x
String_FR_Culture_scottish_PlFem;_;�cossaises;;;;;;;;;;;;x
String_FR_Culture_scottish_PlMasc;_;�cossais;;;;;;;;;;;;x
String_FR_Culture_sephardi_Fem;_;s�farade;;;;;;;;;;;;x
String_FR_Culture_sephardi_Masc;_;s�farade;;;;;;;;;;;;x
String_FR_Culture_sephardi_PlFem;_;s�farades;;;;;;;;;;;;x
String_FR_Culture_sephardi_PlMasc;_;s�farades;;;;;;;;;;;;x
String_FR_Culture_serbian_Fem;_;serbe;;;;;;;;;;;;x
String_FR_Culture_serbian_Masc;_;serbe;;;;;;;;;;;;x
String_FR_Culture_serbian_PlFem;_;serbes;;;;;;;;;;;;x
String_FR_Culture_serbian_PlMasc;_;serbes;;;;;;;;;;;;x
String_FR_Culture_severian_Fem;_;s�v�riane;;;;;;;;;;;;x
String_FR_Culture_severian_Masc;_;s�v�riane;;;;;;;;;;;;x
String_FR_Culture_severian_PlFem;_;s�v�rianes;;;;;;;;;;;;x
String_FR_Culture_severian_PlMasc;_;s�v�rianes;;;;;;;;;;;;x
String_FR_Culture_sindhi_Fem;_;sindhi;;;;;;;;;;;;x
String_FR_Culture_sindhi_Masc;_;sindhi;;;;;;;;;;;;x
String_FR_Culture_sindhi_PlFem;_;sindhis;;;;;;;;;;;;x
String_FR_Culture_sindhi_PlMasc;_;sindhis;;;;;;;;;;;;x
String_FR_Culture_sinhala_Fem;_;sinhala;;;;;;;;;;;;x
String_FR_Culture_sinhala_Masc;_;sinhala;;;;;;;;;;;;x
String_FR_Culture_sinhala_PlFem;_;sinhalas;;;;;;;;;;;;x
String_FR_Culture_sinhala_PlMasc;_;sinhalas;;;;;;;;;;;;x
String_FR_Culture_slovieni_Fem;_;slovienne;;;;;;;;;;;;x
String_FR_Culture_slovieni_Masc;_;slovien;;;;;;;;;;;;x
String_FR_Culture_slovieni_PlFem;_;sloviennes;;;;;;;;;;;;x
String_FR_Culture_slovieni_PlMasc;_;sloviens;;;;;;;;;;;;x
String_FR_Culture_sogdian_Fem;_;sogdienne;;;;;;;;;;;;x
String_FR_Culture_sogdian_Masc;_;sogdien;;;;;;;;;;;;x
String_FR_Culture_sogdian_PlFem;_;sogdiennes;;;;;;;;;;;;x
String_FR_Culture_sogdian_PlMasc;_;sogdiens;;;;;;;;;;;;x
String_FR_Culture_somali_Fem;_;somalienne;;;;;;;;;;;;x
String_FR_Culture_somali_Masc;_;somalien;;;;;;;;;;;;x
String_FR_Culture_somali_PlFem;_;somaliennes;;;;;;;;;;;;x
String_FR_Culture_somali_PlMasc;_;somaliens;;;;;;;;;;;;x
String_FR_Culture_songhay_Fem;_;songha�;;;;;;;;;;;;x
String_FR_Culture_songhay_Masc;_;songha�;;;;;;;;;;;;x
String_FR_Culture_songhay_PlFem;_;songha�;;;;;;;;;;;;x
String_FR_Culture_songhay_PlMasc;_;songha�;;;;;;;;;;;;x
String_FR_Culture_soninke_Fem;_;sonink�;;;;;;;;;;;;x
String_FR_Culture_soninke_Masc;_;sonink�;;;;;;;;;;;;x
String_FR_Culture_soninke_PlFem;_;sonink�;;;;;;;;;;;;x
String_FR_Culture_soninke_PlMasc;_;sonink�;;;;;;;;;;;;x
String_FR_Culture_suebi_Fem;_;su�ve;;;;;;;;;;;;x
String_FR_Culture_suebi_Masc;_;su�ve;;;;;;;;;;;;x
String_FR_Culture_suebi_PlFem;_;su�ves;;;;;;;;;;;;x
